year,make,model,odometer,sellingprice,transmission,color,interior
2014,Subaru,Legacy,20114,24900,automatic,blue,black
2014,Subaru,Outback,18160,26400,automatic,green,beige
2014,Subaru,Outback,11826,26000,automatic,white,gray
2014,Subaru,Outback,10588,24000,automatic,white,beige
2012,Subaru,Legacy,56247,9200,automatic,blue,black
2011,Subaru,Impreza,51214,8800,automatic,white,gray
2014,Subaru,Impreza,25123,15400,automatic,green,tan
2008,Subaru,Impreza,96406,4000,automatic,blue,black
2014,Subaru,Impreza,14606,18300,NA,silver,black
2014,Subaru,Impreza,33552,14700,automatic,blue,black
2011,Subaru,Forester,53164,12500,automatic,gray,gray
2014,Subaru,Outback,10449,25900,automatic,green,tan
2013,Subaru,Legacy,67329,11700,automatic,gray,black
2013,Subaru,Outback,88454,13600,automatic,blue,black
2003,Subaru,Legacy,129739,2600,automatic,silver,—
2006,Subaru,Outback,178393,3000,automatic,beige,gray
2014,Subaru,Legacy,57553,15700,automatic,gray,black
2014,Subaru,Impreza,2155,17000,automatic,silver,black
2011,Subaru,Impreza,49858,15400,manual,silver,black
2010,Subaru,Forester,83727,12200,automatic,orange,black
2013,Subaru,Legacy,29675,14200,automatic,white,beige
2012,Subaru,Forester,36076,16900,automatic,gray,beige
2012,Subaru,Legacy,64344,6000,manual,red,black
2014,Subaru,Outback,21943,26200,NA,red,black
2014,Subaru,Legacy,43843,14000,automatic,gray,black
2008,Subaru,Outback,99674,7200,manual,blue,black
2009,Subaru,Legacy,86380,7300,automatic,gray,black
2014,Subaru,Forester,16770,22400,automatic,white,gray
2014,Subaru,Outback,12382,23900,automatic,red,beige
2014,Subaru,Outback,11383,23700,automatic,blue,—
2014,Subaru,Outback,11133,23600,automatic,beige,tan
2014,Subaru,Outback,13548,23700,automatic,blue,black
2014,Subaru,Outback,22037,15800,automatic,blue,black
2014,Subaru,Impreza,23764,15200,automatic,silver,black
2014,Subaru,Impreza,34112,16600,NA,silver,black
2014,Subaru,Impreza,23957,15200,automatic,silver,black
2014,Subaru,Outback,25252,21400,automatic,gray,black
2013,Subaru,Legacy,87016,10000,automatic,white,gray
2012,Subaru,Forester,58011,16800,NA,silver,black
2013,Subaru,Legacy,82076,10500,automatic,gray,black
2014,Subaru,Impreza,9482,15200,automatic,white,beige
2014,Subaru,Impreza,23060,16100,automatic,white,gray
2011,Subaru,Impreza,48793,10000,automatic,orange,beige
2013,Subaru,Outback,45482,16750,automatic,red,gray
2008,Subaru,Impreza,143875,3800,automatic,white,tan
2014,Subaru,Outback,34630,19500,automatic,black,beige
2013,Subaru,Legacy,7342,17200,NA,white,beige
2012,Subaru,Forester,70908,12800,NA,blue,black
2012,Subaru,Forester,39729,18000,NA,turquoise,gray
2012,Subaru,Impreza,6961,15800,NA,blue,black
2012,Subaru,Forester,29811,13800,NA,gray,gray
2011,Subaru,Impreza,33336,13400,NA,gray,black
2014,Subaru,Legacy,6798,18400,NA,gray,gray
2008,Subaru,Outback,153775,4200,automatic,gray,black
2009,Subaru,Forester,99802,7600,NA,white,gray
2008,Subaru,Impreza,122669,10300,manual,red,gray
2013,Subaru,Outback,80173,14400,automatic,white,beige
2015,Subaru,Forester,23628,21200,automatic,blue,gray
2012,Subaru,Outback,57274,17000,automatic,gray,black
2012,Subaru,Legacy,87976,11900,automatic,black,tan
2010,Subaru,Impreza,100011,7200,automatic,white,beige
2014,Subaru,Impreza,22573,15500,automatic,gray,black
2014,Subaru,Impreza,22892,15700,automatic,silver,black
2014,Subaru,Impreza,21171,17200,automatic,blue,black
2014,Subaru,Impreza,24930,15400,automatic,white,beige
2014,Subaru,Outback,25096,21800,automatic,white,tan
2008,Subaru,Outback,82595,7900,automatic,blue,black
2005,Subaru,Outback,94416,6600,automatic,blue,gray
2013,Subaru,Outback,58124,21200,automatic,blue,black
2011,Subaru,Legacy,241588,5000,automatic,gray,black
2014,Subaru,Forester,35653,19000,automatic,white,gray
2011,Subaru,Outback,106197,9600,automatic,white,beige
2009,Subaru,Impreza,93926,10000,automatic,gray,black
2014,Subaru,Forester,31103,21750,automatic,white,gray
2009,Subaru,Impreza,113126,4500,automatic,blue,tan
2001,Subaru,Outback,94456,3600,automatic,black,tan
2011,Subaru,Outback,65407,11900,automatic,—,black
2013,Subaru,Legacy,50829,15101,NA,burgundy,black
2013,Subaru,Legacy,16893,17000,automatic,white,tan
2013,Subaru,Legacy,69834,11300,automatic,—,black
2015,Subaru,Forester,25056,21000,automatic,blue,gray
2012,Subaru,Forester,20898,17400,automatic,blue,black
2012,Subaru,Legacy,35498,15100,automatic,blue,black
2010,Subaru,Impreza,52032,11100,automatic,white,beige
2004,Subaru,Outback,151637,1000,automatic,blue,gray
2002,Subaru,Outback,195607,2100,automatic,white,beige
1999,Subaru,Legacy,182608,600,automatic,white,black
2014,Subaru,Outback,13516,23600,automatic,blue,black
2014,Subaru,Impreza,24211,15300,automatic,gray,black
2014,Subaru,Impreza,24674,15300,automatic,white,brown
2008,Subaru,Impreza,86172,5400,NA,silver,black
2015,Subaru,Forester,2360,17700,automatic,green,gray
2012,Subaru,Legacy,20504,15200,automatic,off-white,gray
2013,Subaru,Legacy,33281,16000,automatic,silver,black
2012,Subaru,Legacy,69632,11600,automatic,gray,black
2005,Subaru,Impreza,255735,1250,NA,silver,black
2002,Subaru,Forester,223845,1300,automatic,blue,gray
2012,Subaru,Forester,53887,19000,automatic,blue,—
2008,Subaru,Forester,90805,9100,automatic,red,beige
2012,Subaru,Outback,90067,13300,automatic,silver,black
2013,Subaru,Forester,18932,19500,automatic,green,gray
2015,Subaru,Forester,2546,23300,automatic,green,tan
2011,Subaru,Forester,86025,11400,automatic,black,black
2011,Subaru,Forester,58989,14700,automatic,green,gray
2009,Subaru,Legacy,99283,5900,NA,gray,black
2009,Subaru,Outback,88431,9400,manual,silver,black
2013,Subaru,Legacy,34516,15900,automatic,silver,black
2015,Subaru,Forester,25315,21200,automatic,beige,black
2012,Subaru,Outback,64421,14600,automatic,blue,gray
2012,Subaru,Impreza,38401,15300,automatic,black,black
2011,Subaru,Impreza,42462,12300,automatic,silver,black
2011,Subaru,Legacy,117968,6000,NA,blue,—
2011,Subaru,Forester,30622,15200,NA,gray,gray
2011,Subaru,Impreza,43522,26500,manual,red,black
2010,Subaru,Forester,151128,3700,automatic,silver,gray
2009,Subaru,Impreza,103960,10800,manual,silver,black
2009,Subaru,Impreza,96515,7500,automatic,red,black
2014,Subaru,Outback,15190,23800,automatic,silver,beige
2014,Subaru,Impreza,25086,15200,automatic,silver,black
2012,Subaru,Impreza,24789,16500,automatic,silver,black
2009,Subaru,Legacy,94737,7100,automatic,gray,gray
2009,Subaru,Outback,119335,8700,NA,green,tan
2014,Subaru,Forester,24926,21300,automatic,gray,black
2013,Subaru,Legacy,80003,10900,automatic,silver,black
2012,Subaru,Legacy,26293,15200,manual,silver,black
2012,Subaru,Outback,68590,17500,automatic,black,gray
2012,Subaru,Outback,52111,16600,automatic,gray,gray
2012,Subaru,Legacy,94706,10600,automatic,brown,beige
2012,Subaru,Legacy,47249,16000,NA,blue,beige
2011,Subaru,Impreza,133568,6900,automatic,white,tan
2011,Subaru,Outback,58489,18700,NA,green,tan
2010,Subaru,Forester,92798,10300,automatic,blue,gray
2008,Subaru,Legacy,82366,6700,NA,gray,black
2008,Subaru,Outback,172759,3900,automatic,gold,beige
2006,Subaru,Outback,100375,6000,automatic,beige,tan
2005,Subaru,Outback,109225,7700,NA,black,beige
2005,Subaru,Legacy,112605,6500,automatic,blue,tan
2005,Subaru,Outback,101823,5350,automatic,green,tan
2005,Subaru,Legacy,99531,4400,automatic,blue,beige
2004,Subaru,Outback,122516,3100,automatic,red,beige
2014,Subaru,Outback,41831,21000,NA,blue,gray
2005,Subaru,Impreza,73988,13500,manual,blue,blue
2014,Subaru,Legacy,37684,15000,NA,charcoal,black
2011,Subaru,Forester,93831,12600,automatic,gray,gray
2010,Subaru,Impreza,28581,20800,manual,black,black
2010,Subaru,Impreza,51990,10000,manual,blue,beige
2009,Subaru,Forester,83860,10500,automatic,silver,gray
2009,Subaru,Forester,78719,10200,automatic,blue,gray
2008,Subaru,Impreza,92289,9400,manual,blue,black
2013,Subaru,Impreza,49964,15100,automatic,black,beige
2013,Subaru,Forester,53924,14500,manual,green,beige
2012,Subaru,Outback,58296,16100,automatic,silver,black
2012,Subaru,Outback,71485,14100,automatic,gray,black
2012,Subaru,Outback,56213,17300,automatic,red,black
2012,Subaru,Legacy,22379,10000,automatic,—,black
2012,Subaru,Legacy,34684,17400,automatic,black,gray
2015,Subaru,Forester,5038,26100,automatic,green,gray
2015,Subaru,Forester,2760,23900,automatic,blue,gray
2011,Subaru,Legacy,66371,9600,automatic,red,black
2011,Subaru,Outback,79380,15000,automatic,—,gray
2011,Subaru,Outback,37796,15400,automatic,gray,black
2010,Subaru,Outback,137650,7300,automatic,green,gray
2009,Subaru,Outback,74849,12900,automatic,white,gray
2008,Subaru,Impreza,46795,20000,manual,silver,black
2006,Subaru,Impreza,152498,1000,manual,silver,black
2006,Subaru,Impreza,98366,5800,automatic,white,black
2002,Subaru,Forester,124794,4000,automatic,white,gray
2014,Subaru,Legacy,37910,19400,automatic,red,black
2014,Subaru,Impreza,10237,18600,automatic,white,beige
2014,Subaru,Outback,15662,25000,automatic,gold,beige
2011,Subaru,Legacy,94054,10300,manual,gray,black
2011,Subaru,Impreza,83955,25500,manual,blue,black
2009,Subaru,Forester,94269,9500,automatic,gray,gray
2014,Subaru,Outback,77508,16800,automatic,—,black
2013,Subaru,Outback,93818,13400,automatic,silver,black
2013,Subaru,Legacy,2993,18500,automatic,brown,gray
2012,Subaru,Legacy,81071,11500,automatic,gray,gray
2012,Subaru,Legacy,57765,6300,automatic,gray,black
2011,Subaru,Outback,42052,16400,automatic,white,gray
2011,Subaru,Forester,75311,12000,NA,gray,gray
2011,Subaru,Forester,64247,13800,manual,white,gray
2011,Subaru,Outback,89578,12300,automatic,white,beige
2010,Subaru,Outback,121886,10000,automatic,green,tan
2010,Subaru,Outback,85689,12300,NA,gray,black
2008,Subaru,Outback,121230,4100,automatic,brown,tan
2008,Subaru,Impreza,92020,12200,manual,gray,black
2008,Subaru,Impreza,145911,2850,automatic,gray,black
2007,Subaru,Impreza,97058,3100,automatic,red,gray
2006,Subaru,Outback,102905,9300,NA,blue,beige
2006,Subaru,Impreza,74485,2900,automatic,red,gray
2003,Subaru,Outback,150615,2800,automatic,silver,gray
2014,Subaru,Forester,13348,22600,NA,off-white,tan
2014,Subaru,Outback,7949,24000,automatic,blue,black
2014,Subaru,Outback,10127,23000,automatic,white,beige
2013,Subaru,Legacy,37148,15300,automatic,silver,black
2013,Subaru,Outback,20245,20200,automatic,blue,black
2015,Subaru,Forester,4087,26000,automatic,beige,black
2015,Subaru,Forester,3668,24400,automatic,white,gray
2012,Subaru,Impreza,52766,13700,automatic,gray,black
2012,Subaru,Outback,28670,20300,automatic,green,tan
2011,Subaru,Outback,33564,20500,automatic,blue,black
2005,Subaru,Outback,129408,6700,automatic,white,beige
2005,Subaru,Impreza,147008,5800,automatic,blue,black
2004,Subaru,Impreza,102490,6400,automatic,silver,black
2002,Subaru,Forester,169240,900,automatic,white,gray
2014,Subaru,Impreza,10987,15800,automatic,blue,black
2014,Subaru,Legacy,48652,20000,automatic,white,tan
2013,Subaru,Outback,86349,15200,NA,—,beige
2012,Subaru,Forester,65500,15800,NA,—,black
2012,Subaru,Legacy,67193,8900,automatic,—,beige
2011,Subaru,Outback,104573,13200,automatic,silver,black
2011,Subaru,Impreza,73581,9000,manual,black,beige
2010,Subaru,Outback,180210,5500,manual,silver,black
2008,Subaru,Outback,97383,8800,NA,silver,black
2007,Subaru,Impreza,100940,4100,manual,blue,gray
2005,Subaru,Impreza,113489,3900,automatic,silver,black
2002,Subaru,Outback,110839,4000,automatic,white,tan
2014,Subaru,Impreza,24996,16500,automatic,silver,black
2014,Subaru,Impreza,25045,15500,automatic,white,tan
2014,Subaru,Outback,72826,19800,NA,—,beige
2014,Subaru,Outback,13069,23000,automatic,blue,tan
2010,Subaru,Forester,73899,10900,automatic,black,black
2004,Subaru,Outback,181878,2700,automatic,silver,gray
2002,Subaru,Impreza,60517,5600,manual,green,gray
2007,Subaru,Outback,68661,8400,NA,green,beige
2011,Subaru,Impreza,37294,20100,manual,silver,black
2015,Subaru,Forester,4982,23600,automatic,gray,gray
2008,Subaru,Forester,64437,9800,automatic,silver,gray
2006,Subaru,Outback,116268,7700,automatic,blue,beige
2014,Subaru,Outback,82581,19100,automatic,white,beige
2012,Subaru,Outback,66233,17600,automatic,gray,black
2005,Subaru,Impreza,156458,2200,NA,black,black
2015,Subaru,Forester,8778,29000,automatic,black,black
2011,Subaru,Impreza,66895,26400,automatic,white,black
2009,Subaru,Forester,41304,11900,automatic,blue,gray
2005,Subaru,Impreza,109920,6600,automatic,blue,black
2005,Subaru,Legacy,104619,7500,automatic,red,tan
2012,Subaru,Impreza,32869,18000,automatic,black,gray
2009,Subaru,Forester,109670,6800,automatic,silver,black
2013,Subaru,Legacy,11089,17600,automatic,white,beige
2013,Subaru,Legacy,40908,15000,automatic,blue,black
2013,Subaru,Outback,21021,24000,automatic,red,black
2013,Subaru,Forester,13455,20500,automatic,white,gray
2013,Subaru,Forester,27325,18200,automatic,white,gray
2013,Subaru,Legacy,24296,16700,NA,blue,beige
2012,Subaru,Forester,35288,16800,automatic,silver,black
2012,Subaru,Forester,25624,19200,NA,white,gray
2012,Subaru,Forester,36109,18000,NA,black,black
2012,Subaru,Forester,13177,20900,NA,blue,black
2012,Subaru,Forester,36719,18100,NA,blue,gray
2012,Subaru,Outback,16361,22100,NA,black,beige
2012,Subaru,Outback,30578,18600,NA,green,beige
2012,Subaru,Legacy,44091,16100,NA,blue,beige
2012,Subaru,Legacy,23778,15400,automatic,blue,tan
2012,Subaru,Legacy,46019,14100,NA,gray,black
2012,Subaru,Legacy,44546,14300,automatic,gray,black
2012,Subaru,Forester,28948,20100,automatic,blue,black
2012,Subaru,Forester,28711,20100,NA,burgundy,gray
2012,Subaru,Outback,35213,20200,NA,white,beige
2012,Subaru,Forester,26821,19200,automatic,burgundy,gray
2012,Subaru,Legacy,46280,14600,automatic,red,black
2012,Subaru,Legacy,17886,15500,automatic,brown,beige
2012,Subaru,Impreza,28636,27600,manual,black,black
2012,Subaru,Impreza,43336,15700,automatic,black,beige
2012,Subaru,Forester,49894,17900,NA,blue,gray
2012,Subaru,Forester,18984,20500,automatic,silver,black
2012,Subaru,Legacy,31289,12700,NA,burgundy,black
2012,Subaru,Forester,45577,17800,automatic,gray,gray
2012,Subaru,Outback,25280,19000,automatic,silver,black
2011,Subaru,Forester,17787,16000,automatic,silver,black
2011,Subaru,Forester,20834,15500,NA,black,black
2011,Subaru,Impreza,31956,12100,automatic,black,beige
2011,Subaru,Impreza,34164,11600,automatic,black,black
2011,Subaru,Forester,20449,16700,NA,green,gray
2011,Subaru,Impreza,21876,13500,automatic,white,tan
2011,Subaru,Impreza,20651,13200,automatic,black,beige
2011,Subaru,Impreza,44122,12900,automatic,red,black
2011,Subaru,Forester,38085,16100,NA,blue,black
2011,Subaru,Forester,25553,18400,NA,white,gray
2011,Subaru,Legacy,30266,14800,automatic,red,black
2010,Subaru,Outback,106792,9100,manual,gray,black
2010,Subaru,Forester,71845,12400,NA,brown,black
2009,Subaru,Outback,127749,5450,manual,beige,gray
2008,Subaru,Outback,118957,6700,automatic,black,black
2007,Subaru,Impreza,94710,4200,manual,red,black
2003,Subaru,Impreza,104075,2900,automatic,red,gray
1997,Subaru,Legacy,243887,750,automatic,black,gray
2014,Subaru,Forester,24862,23700,automatic,silver,gray
2014,Subaru,Legacy,15526,19500,NA,blue,beige
2014,Subaru,Outback,4940,21500,automatic,blue,black
2014,Subaru,Outback,32010,26500,automatic,blue,black
2014,Subaru,Legacy,13708,20000,automatic,blue,tan
2014,Subaru,Outback,24322,26500,automatic,beige,gray
2014,Subaru,Outback,32329,22500,automatic,silver,black
2014,Subaru,Outback,24367,22500,automatic,beige,gray
2013,Subaru,Forester,24309,18700,NA,—,black
2013,Subaru,Legacy,47882,13000,automatic,blue,black
2013,Subaru,Legacy,90099,8500,automatic,gray,black
2013,Subaru,Outback,28985,23300,automatic,white,—
2012,Subaru,Legacy,58367,14400,automatic,white,beige
2012,Subaru,Legacy,34974,14700,NA,gray,black
2012,Subaru,Forester,35633,20200,automatic,black,black
2012,Subaru,Legacy,45589,16400,automatic,white,beige
2012,Subaru,Forester,75848,13300,automatic,white,gray
2012,Subaru,Outback,39177,18000,automatic,gray,black
2012,Subaru,Legacy,35883,14400,automatic,white,beige
2011,Subaru,Impreza,48985,12500,NA,burgundy,black
2011,Subaru,Outback,69811,18250,automatic,white,beige
2015,Subaru,Forester,25110,21400,automatic,white,gray
2015,Subaru,Forester,25075,21200,automatic,blue,gray
2015,Subaru,Forester,26269,21200,automatic,red,gray
2015,Subaru,Forester,25211,21000,automatic,black,black
2010,Subaru,Forester,110858,9500,automatic,white,gray
2010,Subaru,Outback,92886,11000,NA,silver,black
2009,Subaru,Forester,176435,3100,automatic,black,gray
2008,Subaru,Impreza,85518,14500,manual,gray,black
2007,Subaru,Impreza,94171,15750,manual,white,gray
2007,Subaru,Impreza,96833,7000,manual,silver,black
2006,Subaru,Outback,146571,4200,automatic,black,black
2004,Subaru,Impreza,97776,11700,manual,black,black
2003,Subaru,Outback,134690,1800,NA,green,beige
2003,Subaru,Outback,116067,1500,automatic,white,gray
2002,Subaru,Outback,157547,3300,automatic,white,beige
2002,Subaru,Forester,99484,2700,automatic,silver,gray
2014,Subaru,Impreza,25047,16700,automatic,red,black
2014,Subaru,Legacy,17033,13900,automatic,blue,black
2014,Subaru,Impreza,25017,16800,automatic,blue,black
2014,Subaru,Outback,63775,20500,automatic,blue,black
2013,Subaru,Outback,51148,16300,NA,white,gray
2012,Subaru,Outback,77352,16600,automatic,gray,black
2011,Subaru,Impreza,48917,26500,manual,blue,black
2010,Subaru,Outback,73355,14500,automatic,gray,black
2010,Subaru,Forester,101907,9900,automatic,red,gray
2009,Subaru,Impreza,68469,23250,manual,gray,—
2006,Subaru,Impreza,145540,7200,manual,white,beige
2012,Subaru,Legacy,86991,10500,NA,white,beige
2011,Subaru,Forester,53350,13600,automatic,white,gray
2010,Subaru,Forester,70722,14800,automatic,white,gray
2005,Subaru,Outback,119333,5900,automatic,beige,beige
2005,Subaru,Outback,146704,4700,automatic,green,beige
2001,Subaru,Forester,91236,1550,automatic,red,gray
2014,Subaru,Forester,22168,21500,automatic,white,gray
2014,Subaru,Forester,7273,29200,automatic,silver,black
2013,Subaru,Legacy,67665,13000,automatic,silver,black
2012,Subaru,Legacy,97558,9600,manual,red,black
2011,Subaru,Outback,33747,17700,automatic,burgundy,tan
2011,Subaru,Impreza,46416,25000,manual,black,black
2011,Subaru,Legacy,91709,9400,automatic,gray,black
2010,Subaru,Impreza,66413,7800,NA,white,beige
2009,Subaru,Impreza,74806,21600,manual,white,black
2008,Subaru,Impreza,69102,6900,automatic,black,gray
2005,Subaru,Outback,99016,6200,automatic,silver,black
2005,Subaru,Outback,106557,6900,automatic,blue,black
2001,Subaru,Outback,198232,400,NA,red,beige
1999,Subaru,Legacy,55910,2100,automatic,silver,black
2012,Subaru,Impreza,44885,14000,automatic,blue,black
2012,Subaru,Legacy,34709,13500,automatic,red,black
2012,Subaru,Forester,26118,20100,automatic,white,gray
2012,Subaru,Legacy,8895,16900,automatic,black,gray
2011,Subaru,Legacy,101389,10000,automatic,black,beige
2011,Subaru,Outback,70781,12800,automatic,blue,black
2011,Subaru,Outback,44658,15800,NA,green,gray
2009,Subaru,Impreza,57790,21000,manual,gray,black
2008,Subaru,Impreza,81968,8000,automatic,black,beige
2005,Subaru,Legacy,133240,1600,automatic,silver,black
2002,Subaru,Impreza,90530,6000,manual,black,black
2002,Subaru,Forester,149793,2600,automatic,silver,gray
2013,Subaru,Legacy,27116,14800,automatic,red,gray
2012,Subaru,Outback,59702,18300,automatic,brown,tan
2012,Subaru,Outback,60086,18100,NA,black,tan
2012,Subaru,Forester,11582,20000,automatic,blue,black
2011,Subaru,Forester,48338,13200,manual,black,black
2008,Subaru,Impreza,57325,23200,manual,black,black
2008,Subaru,Outback,37000,12750,NA,green,beige
2007,Subaru,Outback,185589,3000,automatic,silver,black
2004,Subaru,Impreza,99425,8400,manual,blue,blue
2013,Subaru,Impreza,33216,17400,automatic,blue,black
2013,Subaru,Forester,37000,22000,automatic,gray,gray
2013,Subaru,Outback,70917,16500,automatic,green,tan
2013,Subaru,Outback,13914,24000,automatic,silver,black
2012,Subaru,Impreza,57892,27000,manual,blue,black
2012,Subaru,Legacy,76327,12100,automatic,white,gray
2012,Subaru,Impreza,16144,16600,automatic,blue,black
2012,Subaru,Impreza,35516,19000,automatic,white,beige
2015,Subaru,Forester,15330,23200,automatic,red,gray
2015,Subaru,Forester,1307,27000,NA,red,gray
2015,Subaru,Forester,19547,26600,automatic,red,gray
2015,Subaru,Forester,13211,23200,automatic,blue,gray
2015,Subaru,Forester,15238,29600,automatic,silver,black
2011,Subaru,Impreza,25722,17200,manual,white,black
2005,Subaru,Legacy,162896,2650,manual,black,gray
2003,Subaru,Legacy,120946,2200,automatic,green,black
2001,Subaru,Outback,152650,1800,automatic,white,beige
1999,Subaru,Legacy,236341,400,manual,silver,gray
2014,Subaru,Legacy,22449,18800,automatic,white,beige
2014,Subaru,Outback,17526,26200,automatic,blue,beige
2014,Subaru,Impreza,12208,16800,manual,blue,gray
2014,Subaru,Legacy,23412,20000,automatic,gray,black
2014,Subaru,Forester,83503,12800,automatic,black,black
2014,Subaru,Legacy,23150,21000,automatic,beige,beige
2014,Subaru,Forester,21830,21800,automatic,silver,gray
2014,Subaru,Legacy,2109,16600,automatic,gray,black
2014,Subaru,Outback,20077,24500,automatic,blue,black
2014,Subaru,Outback,21130,23600,automatic,white,beige
2014,Subaru,Legacy,21272,18800,automatic,gold,beige
2014,Subaru,Forester,61299,15500,automatic,white,gray
2014,Subaru,Forester,9275,24800,automatic,silver,black
2014,Subaru,Outback,21208,23200,automatic,red,black
2014,Subaru,Outback,14962,24000,automatic,gold,beige
2014,Subaru,Outback,22726,23600,NA,red,beige
2014,Subaru,Outback,23012,23400,automatic,blue,beige
2012,Subaru,Forester,15707,19000,automatic,blue,black
2012,Subaru,Impreza,47484,11300,manual,black,beige
2011,Subaru,Impreza,30257,22600,manual,gray,black
2011,Subaru,Impreza,49334,20600,manual,silver,black
2010,Subaru,Outback,146777,6400,automatic,green,beige
2010,Subaru,Forester,23298,16500,automatic,green,gray
2009,Subaru,Forester,66521,10100,automatic,red,gray
2009,Subaru,Forester,48148,13900,manual,blue,gray
2008,Subaru,Impreza,58730,9700,automatic,gray,black
2005,Subaru,Outback,127673,6100,NA,red,gray
2002,Subaru,Outback,52435,6500,automatic,green,beige
2014,Subaru,Impreza,15748,16900,NA,burgundy,black
2014,Subaru,Legacy,16355,17700,automatic,silver,black
2013,Subaru,Forester,16793,22400,automatic,silver,black
2012,Subaru,Outback,68580,16500,automatic,white,beige
2011,Subaru,Outback,35028,17400,automatic,gray,black
2008,Subaru,Impreza,66945,19100,manual,black,black
2007,Subaru,Outback,270918,600,automatic,silver,blue
2001,Subaru,Forester,189788,800,automatic,white,gray
2014,Subaru,Impreza,14080,17300,automatic,white,black
2014,Subaru,Outback,34130,22500,automatic,blue,black
2013,Subaru,Impreza,30180,15500,automatic,burgundy,beige
2013,Subaru,Forester,57175,17700,automatic,white,gray
2013,Subaru,Legacy,50007,12800,automatic,white,tan
2012,Subaru,Impreza,33712,15100,automatic,blue,black
2012,Subaru,Legacy,55326,11300,automatic,black,gray
2012,Subaru,Legacy,60582,10900,automatic,brown,beige
2009,Subaru,Forester,139770,6100,automatic,silver,gray
2009,Subaru,Forester,116618,7100,automatic,burgundy,black
2006,Subaru,Outback,134380,5700,automatic,silver,beige
2005,Subaru,Legacy,97343,4100,automatic,silver,black
2001,Subaru,Outback,197533,2100,automatic,green,beige
1999,Subaru,Legacy,150675,2300,automatic,blue,gray
2014,Subaru,Outback,70873,20500,automatic,blue,beige
2013,Subaru,Outback,41111,18800,automatic,red,black
2015,Subaru,Forester,19115,29400,automatic,white,black
2010,Subaru,Outback,97832,14400,automatic,green,tan
2014,Subaru,Outback,78186,16900,automatic,burgundy,black
2014,Subaru,Legacy,40656,19500,automatic,off-white,beige
2008,Subaru,Impreza,122713,5400,automatic,gray,black
2015,Subaru,Forester,5982,26200,automatic,white,gray
2015,Subaru,Forester,13316,28000,automatic,silver,black
2009,Subaru,Forester,43613,15000,automatic,gray,gray
2014,Subaru,Forester,17096,21500,automatic,gray,gray
2014,Subaru,Forester,13093,22450,automatic,black,black
2014,Subaru,Outback,13732,21750,automatic,blue,beige
2013,Subaru,Impreza,25213,17600,automatic,white,tan
2013,Subaru,Impreza,29998,18400,automatic,burgundy,black
2012,Subaru,Forester,66994,13800,automatic,white,gray
2012,Subaru,Outback,54296,19200,automatic,blue,beige
2011,Subaru,Impreza,42663,13200,automatic,white,beige
2011,Subaru,Legacy,41423,14000,automatic,burgundy,black
2010,Subaru,Outback,178257,7200,automatic,beige,gray
2008,Subaru,Impreza,60295,8900,manual,black,black
2008,Subaru,Impreza,122488,8800,manual,gray,black
2008,Subaru,Impreza,53166,9500,automatic,white,gray
2008,Subaru,Outback,115225,7500,automatic,white,beige
2008,Subaru,Impreza,120206,5600,manual,white,beige
2007,Subaru,Impreza,120870,14800,manual,white,black
2007,Subaru,Outback,144472,4500,automatic,gold,gray
2002,Subaru,Outback,128169,3000,automatic,green,beige
2001,Subaru,Outback,149938,1000,automatic,red,tan
2014,Subaru,Outback,13304,21600,automatic,white,beige
2013,Subaru,Legacy,83086,10000,automatic,blue,beige
2013,Subaru,Outback,30790,18800,automatic,white,beige
2012,Subaru,Legacy,7605,17300,automatic,red,black
2012,Subaru,Impreza,46059,11900,automatic,silver,black
2015,Subaru,Forester,4102,23900,automatic,silver,black
2015,Subaru,Forester,6585,23600,automatic,blue,gray
2015,Subaru,Forester,8136,23700,automatic,silver,black
2015,Subaru,Forester,9605,23800,automatic,white,gray
2015,Subaru,Forester,9622,24100,automatic,black,—
2015,Subaru,Forester,10817,23900,automatic,black,beige
2015,Subaru,Forester,5266,24000,automatic,silver,black
2015,Subaru,Forester,947,26300,automatic,red,gray
2015,Subaru,Forester,3914,23800,automatic,silver,—
2015,Subaru,Forester,6691,23800,automatic,silver,black
2015,Subaru,Forester,8700,23800,automatic,silver,gray
2015,Subaru,Forester,7931,24200,automatic,silver,black
2015,Subaru,Forester,10989,23500,automatic,green,gray
2015,Subaru,Forester,10211,23600,automatic,white,gray
2015,Subaru,Forester,8838,23700,automatic,white,beige
2015,Subaru,Forester,9252,23200,automatic,silver,gray
2015,Subaru,Forester,8253,23900,automatic,silver,—
2015,Subaru,Forester,8570,23500,automatic,silver,gray
2015,Subaru,Forester,8029,24100,automatic,brown,black
2015,Subaru,Forester,8252,23800,automatic,white,gray
2015,Subaru,Forester,11027,23500,automatic,blue,beige
2015,Subaru,Forester,5155,24000,automatic,green,—
2015,Subaru,Forester,7555,23800,automatic,white,beige
2015,Subaru,Forester,7613,23900,automatic,red,gray
2015,Subaru,Forester,7077,23900,automatic,black,black
2015,Subaru,Forester,6828,23800,automatic,gray,gray
2015,Subaru,Forester,8360,23300,automatic,gray,beige
2015,Subaru,Forester,9758,23700,automatic,silver,beige
2015,Subaru,Forester,9479,23600,automatic,blue,beige
2015,Subaru,Forester,10693,23400,automatic,red,gray
2015,Subaru,Forester,7821,23700,automatic,gray,gray
2015,Subaru,Forester,7305,23900,automatic,silver,black
2015,Subaru,Forester,5164,24300,automatic,silver,black
